PSNR_YYUV,SSIM (precise)_YYUV
assassin_st4_360p30fps.yuv,assassin_st4_360p30fps.yuv
v205_avc_3B/assassin_st4_360p30fps_48.264,v205_avc_3B/assassin_st4_360p30fps_48.264
AVG: 26.50820,AVG: 0.76216
27.23816,0.74301
27.26074,0.74286
27.26151,0.74276
27.28997,0.74400
27.32829,0.74358
26.67741,0.74008
26.65737,0.73986
26.64911,0.74113
26.71586,0.74177
26.69795,0.74134
26.58581,0.74219
26.54349,0.74384
26.64549,0.74477
26.66533,0.74578
26.53385,0.74414
26.50179,0.74469
26.53514,0.74286
26.56826,0.74400
26.53857,0.74278
26.54342,0.74438
26.56913,0.74515
26.57181,0.74531
26.54185,0.74375
26.55100,0.74491
26.56383,0.74578
26.58213,0.74632
26.53140,0.74496
26.58561,0.74609
26.59054,0.74630
26.58974,0.74577
26.55124,0.74396
26.56209,0.74464
26.53026,0.74354
26.62077,0.74566
26.58158,0.74415
26.60505,0.75083
26.64332,0.75002
26.67912,0.75353
26.56031,0.74561
26.56123,0.74549
26.56813,0.75123
26.35571,0.73930
26.17683,0.73579
26.23932,0.74114
26.59464,0.75547
26.29409,0.74329
26.19707,0.74782
26.57631,0.76249
26.65306,0.76480
25.84700,0.75299
26.04711,0.75917
26.07043,0.75793
26.64929,0.77254
26.32557,0.75813
26.35219,0.77096
26.45440,0.77107
26.74187,0.78627
27.34952,0.79232
27.25725,0.78937
27.25868,0.78935
26.87758,0.78214
26.84332,0.78258
26.78685,0.77851
26.82074,0.77979
26.78958,0.77819
26.71205,0.77650
26.68098,0.77457
26.69978,0.77508
27.34333,0.78510
27.23172,0.78031
27.21829,0.77686
27.19703,0.77620
27.29363,0.78422
27.09294,0.77301
27.18208,0.78245
27.23897,0.78218
27.46496,0.77956
27.35424,0.77989
27.16211,0.76923
27.18543,0.77341
27.35858,0.76943
27.10833,0.76407
26.87902,0.74939
26.92978,0.74576
27.16942,0.74810
26.85147,0.74232
26.82499,0.73181
26.51457,0.73376
26.68835,0.73680
26.63260,0.73171
26.55854,0.72897
26.50681,0.73064
26.66498,0.73123
26.61218,0.73521
26.44336,0.72057
26.40259,0.72029
26.62221,0.72769
26.19345,0.71735
26.07357,0.71277
25.99996,0.71002
26.66683,0.73236
26.11526,0.71756
25.96853,0.71630
26.07753,0.71834
26.63443,0.73390
26.24998,0.71994
26.34827,0.73682
26.41132,0.73244
26.59551,0.72954
26.60069,0.73845
26.56574,0.73410
26.62365,0.73494
26.66349,0.73157
26.64852,0.73147
26.63033,0.73037
26.62123,0.72906
26.59982,0.72750
27.15018,0.74215
27.10911,0.74143
27.05021,0.74142
26.50444,0.73283
26.50791,0.73329
26.48414,0.73252
26.46317,0.73217
26.47942,0.73126
26.47425,0.73156
26.44536,0.73066
26.44343,0.73031
26.45618,0.72949
26.46546,0.72958
26.46401,0.72938
26.45788,0.72887
26.45140,0.72821
26.43900,0.72815
26.42955,0.72790
26.43081,0.72771
26.43158,0.72690
26.44209,0.72711
26.44667,0.72676
26.44378,0.72648
26.44133,0.72627
26.45474,0.72709
26.45275,0.72710
26.47103,0.72956
26.43440,0.72576
26.49841,0.73205
26.47576,0.72956
26.48420,0.73271
26.40602,0.72507
26.62233,0.71991
26.53652,0.71790
26.54258,0.71956
26.76005,0.72879
26.79548,0.72727
26.61387,0.72366
26.66032,0.73684
26.91225,0.74036
26.61069,0.73588
26.63085,0.73621
26.57320,0.73746
26.87557,0.74880
26.87207,0.74645
26.88435,0.74674
26.77291,0.73979
26.84156,0.74631
26.82841,0.74565
26.79390,0.74496
26.73370,0.73703
26.76457,0.73982
26.75565,0.73918
26.71516,0.73782
26.31402,0.73413
26.37393,0.73979
26.33730,0.73707
26.38017,0.74027
26.36108,0.73313
26.43950,0.74053
26.93158,0.74632
26.97574,0.74873
26.97326,0.74282
26.62040,0.74279
26.59486,0.73890
26.54636,0.73773
26.53765,0.73493
26.57230,0.73621
26.55409,0.73513
26.56104,0.73506
26.55952,0.73501
26.58002,0.73514
26.58216,0.73476
26.58621,0.73463
26.58287,0.73375
26.58926,0.73418
26.56637,0.73383
26.54601,0.73310
26.52695,0.73193
26.52926,0.73275
26.37151,0.72446
26.04330,0.71162
26.13203,0.71466
26.42820,0.72748
26.05772,0.71139
25.87892,0.70465
25.73301,0.70312
26.18040,0.71719
25.76708,0.70339
25.41282,0.69959
25.56501,0.70274
26.40757,0.72908
25.71180,0.70717
25.52308,0.70799
25.73948,0.71388
26.47160,0.73951
26.05193,0.72663
25.95933,0.72365
26.14518,0.73907
26.51027,0.74317
26.48246,0.75311
26.38868,0.74287
26.40068,0.74513
26.43856,0.73931
26.46617,0.74142
26.42441,0.74033
26.42239,0.74003
26.86229,0.73915
26.83257,0.73892
26.81744,0.73825
26.80815,0.73780
26.79957,0.73629
26.81029,0.73733
26.80784,0.73702
26.80959,0.73666
26.80026,0.73525
26.79299,0.73577
26.77258,0.73507
26.76064,0.73447
26.75524,0.73350
27.43487,0.74988
27.41819,0.74894
27.41639,0.74824
26.90901,0.74080
26.91064,0.74060
26.91576,0.74014
26.55510,0.74043
26.55871,0.73986
26.56215,0.74006
26.56400,0.73983
26.56189,0.73947
26.54956,0.73848
26.55596,0.73902
26.54885,0.73888
26.54174,0.73858
26.48241,0.73028
26.49165,0.73082
26.48863,0.73078
26.48795,0.73053
26.49097,0.73028
26.49113,0.73032
26.48540,0.73007
26.48451,0.72994
26.47322,0.72956
26.48803,0.72991
26.48475,0.72975
26.48362,0.72971
26.49182,0.72953
26.49797,0.73003
26.49453,0.72997
26.49485,0.73015
26.49564,0.72995
26.50412,0.73043
26.51181,0.73047
26.51524,0.73074
26.51478,0.73052
26.53401,0.73647
26.39987,0.73031
26.66877,0.72168
26.75607,0.73067
26.43298,0.71570
26.41259,0.72282
26.50010,0.72278
26.61264,0.72119
26.65563,0.72188
26.63492,0.72524
26.63199,0.72488
26.60346,0.72086
26.63325,0.72162
26.62067,0.72107
26.60702,0.72081
26.61016,0.72012
26.61313,0.72079
26.59966,0.72029
26.59102,0.71996
26.57694,0.71863
26.56375,0.71871
26.53303,0.71791
26.36516,0.71836
26.37791,0.71769
27.03161,0.73411
27.04714,0.73398
27.02630,0.73366
26.60440,0.72852
26.63793,0.72900
26.62667,0.72841
26.61910,0.72783
26.60271,0.72665
26.61854,0.72763
26.59879,0.72727
26.59376,0.72729
26.59641,0.72680
26.57401,0.72658
26.59634,0.72669
26.57082,0.72614
26.57357,0.72559
26.59284,0.72597
26.58212,0.72526
26.57570,0.72508
26.72566,0.72362
26.75023,0.72421
26.74064,0.72391
26.73832,0.72367
26.72968,0.72292
26.75588,0.72409
26.75411,0.72396
26.74185,0.72397
26.91454,0.72318
26.93435,0.72525
26.91313,0.72523
26.87109,0.72421
26.82675,0.72009
26.47718,0.71373
26.25808,0.70649
26.36664,0.71329
26.80490,0.73168
26.74856,0.74203
26.74408,0.74202
26.71017,0.73369
26.94838,0.74826
26.93359,0.74455
26.94815,0.74587
26.89993,0.73945
26.96813,0.74162
26.97697,0.74158
26.99563,0.74218
26.96255,0.74047
26.99425,0.74165
26.98742,0.74132
26.96146,0.74057
26.93716,0.73879
26.96400,0.73997
26.96431,0.73969
26.96553,0.74021
26.92772,0.73789
26.98035,0.74457
26.98132,0.74169
27.02882,0.74518
26.99549,0.73706
27.02247,0.74250
27.22618,0.74090
27.17406,0.73134
27.13617,0.72836
27.05248,0.73620
26.86701,0.72195
26.81693,0.72230
26.75507,0.71621
26.79077,0.71314
26.83116,0.71791
26.77606,0.71343
26.80541,0.71499
26.76098,0.70923
26.78165,0.71108
26.78162,0.71109
26.77394,0.71102
26.76388,0.70947
26.79206,0.71073
26.77937,0.71013
26.78003,0.71018
26.76582,0.70887
26.76939,0.70941
26.75856,0.70885
26.75782,0.70876
26.74456,0.70770
26.76159,0.70855
26.75850,0.70826
26.75645,0.70806
26.74645,0.70700
26.76068,0.70780
26.76118,0.70754
26.76163,0.70737
26.73792,0.70637
26.75687,0.70774
26.74622,0.70772
26.75410,0.70826
26.76379,0.70805
26.78276,0.70904
26.78275,0.70890
26.79443,0.70950
26.78738,0.70910
26.79256,0.71016
26.79100,0.71002
26.79661,0.71044
26.79115,0.70994
26.80262,0.71084
26.79689,0.71074
26.80892,0.71121
26.81597,0.71086
26.81969,0.71160
26.80736,0.71139
26.80919,0.71153
26.80904,0.71132
26.80943,0.71244
26.80868,0.71243
26.81918,0.71290
26.82436,0.71229
26.84553,0.71332
26.84730,0.71296
26.85183,0.71317
26.85997,0.71298
27.37424,0.72681
27.36890,0.72669
27.36425,0.72672
26.97503,0.72212
26.93884,0.72737
26.92410,0.72574
26.81516,0.71920
26.97070,0.73233
26.86583,0.72766
26.80716,0.72816
26.80964,0.72409
26.96862,0.73355
26.99175,0.73209
26.95591,0.73370
26.91302,0.72741
26.98147,0.73110
26.96216,0.73006
26.98393,0.73028
26.95652,0.72900
26.98059,0.73118
26.95409,0.73094
26.95651,0.73207
26.96236,0.73200
26.99309,0.73512
26.98582,0.73498
27.00072,0.73601
27.00150,0.73560
27.03095,0.73758
26.97157,0.73584
26.93378,0.73387
26.99282,0.73289
27.03549,0.73402
27.02592,0.73358
27.03926,0.73453
27.03137,0.73380
27.04293,0.73467
27.01918,0.73337
27.01424,0.73393
26.99357,0.73304
27.00568,0.73395
27.02982,0.73405
27.03373,0.73490
27.05560,0.73492
27.08255,0.73664
26.17813,0.73720
26.18136,0.73796
26.17750,0.73718
26.17732,0.73831
26.19341,0.73814
26.19135,0.73827
26.18497,0.73711
26.20910,0.73831
26.16967,0.73697
26.17738,0.73717
26.17654,0.73635
26.18466,0.73738
26.17458,0.73691
26.17691,0.73749
26.14530,0.73597
26.14308,0.73658
26.79740,0.75085
26.80064,0.75107
26.78601,0.74960
26.31760,0.74403
26.33170,0.74405
26.33554,0.74395
26.33347,0.74318
26.35847,0.74382
26.35449,0.74322
26.35337,0.74325
26.33516,0.74217
26.34886,0.74270
26.33798,0.74216
26.33690,0.74218
26.31719,0.74108
26.33533,0.74231
26.34220,0.74228
26.33746,0.74245
26.31256,0.74126
26.34140,0.74219
26.30712,0.74107
26.29894,0.74057
26.27258,0.73880
26.27044,0.73914
26.27978,0.73867
26.21096,0.73541
26.21920,0.73592
26.22847,0.73614
26.21752,0.73609
26.20636,0.73560
26.21191,0.73583
26.19346,0.73481
26.18812,0.73430
26.17513,0.73353
26.21716,0.73445
26.22129,0.73423
26.21842,0.73406
26.20292,0.73307
26.18776,0.73281
26.18763,0.73250
26.16491,0.73190
26.14264,0.73120
26.13533,0.73127
26.13663,0.73124
