PSNR_YYUV,SSIM (precise)_YYUV
assassin_st4_360p30fps.yuv,assassin_st4_360p30fps.yuv
v205_avc_3B/assassin_st4_360p30fps_40.264,v205_avc_3B/assassin_st4_360p30fps_40.264
AVG: 30.91913,AVG: 0.84541
31.34631,0.81450
31.38918,0.81475
31.36267,0.81418
31.27414,0.81347
31.30980,0.81443
30.95668,0.81596
30.87919,0.81505
30.89030,0.81566
30.97120,0.81645
30.88103,0.81512
30.74495,0.81575
30.69182,0.81724
30.79696,0.81824
30.81278,0.81829
30.74656,0.81720
30.81358,0.81904
30.83466,0.81925
30.85841,0.81981
30.80580,0.81833
30.84510,0.81958
30.87248,0.81963
30.88403,0.81964
30.83269,0.81833
30.83243,0.81915
30.88214,0.82043
30.89801,0.82034
30.82799,0.81915
30.86331,0.82025
30.87556,0.82072
30.87323,0.82026
30.84868,0.81923
30.84426,0.82028
30.84585,0.81999
30.88160,0.82019
30.79450,0.81785
30.89124,0.82460
30.88789,0.82344
30.96607,0.82581
30.69511,0.81350
30.66377,0.81191
30.92706,0.82681
30.57734,0.81274
30.39697,0.80787
30.58817,0.81432
30.92387,0.82610
30.60648,0.81727
30.57433,0.82052
31.02922,0.83446
31.03374,0.83482
30.74242,0.83435
30.76011,0.83747
30.78115,0.84167
31.09091,0.85117
30.75048,0.83391
30.99449,0.84790
31.01102,0.84551
31.35877,0.86000
31.77041,0.85968
31.74224,0.85720
31.75917,0.85861
31.39782,0.85438
31.36038,0.85349
31.30207,0.85012
31.30061,0.85077
31.31357,0.85100
31.23459,0.84808
31.17808,0.84612
31.17155,0.84651
31.68205,0.85412
31.51962,0.84995
31.44640,0.84550
31.40504,0.84456
31.68697,0.85468
31.42231,0.84279
31.68922,0.85452
31.64182,0.85197
31.71213,0.84669
31.50829,0.84330
31.25324,0.83201
31.44614,0.84080
31.42429,0.83480
31.15464,0.82915
30.87223,0.81540
30.92672,0.81451
31.13359,0.81794
31.00206,0.81523
30.70094,0.80265
30.57741,0.80633
30.73402,0.81090
30.56392,0.80172
30.49200,0.79888
30.64636,0.80657
30.73137,0.80848
30.63844,0.80954
30.45495,0.79717
30.43942,0.79867
30.78199,0.81098
30.36767,0.79700
30.31122,0.79452
30.43508,0.79924
30.86119,0.81467
30.54882,0.80461
30.35783,0.79893
30.51380,0.80466
30.85234,0.81499
30.52435,0.80227
30.76129,0.82066
30.67221,0.81452
30.75621,0.81077
30.82413,0.81822
30.74230,0.81205
30.73118,0.81165
30.79355,0.80900
30.72842,0.80864
30.75361,0.80817
30.69900,0.80726
30.68394,0.80636
31.49082,0.82290
31.47519,0.82275
31.43672,0.82250
30.83793,0.81416
30.81804,0.81440
30.78558,0.81378
30.78617,0.81378
30.78339,0.81279
30.78150,0.81311
30.74083,0.81220
30.74791,0.81206
30.73030,0.81111
30.74989,0.81129
30.72279,0.81098
30.71316,0.81066
30.70231,0.80988
30.72973,0.81013
30.70784,0.80980
30.71177,0.80964
30.70109,0.80884
30.70832,0.80889
30.70157,0.80832
30.69728,0.80812
30.68901,0.80780
30.70650,0.80863
30.69909,0.80862
30.73641,0.81114
30.68921,0.80784
30.78324,0.81245
30.70873,0.80876
30.75255,0.81234
30.70223,0.80754
30.70953,0.79839
30.63681,0.79672
30.58393,0.79622
30.92690,0.80648
30.94337,0.80635
30.72540,0.80000
31.06871,0.81274
31.11666,0.81352
30.76246,0.80705
30.73386,0.80660
30.98188,0.81444
31.16191,0.82340
31.07172,0.81933
31.07617,0.81955
