PSNR_YYUV,SSIM (precise)_YYUV
assassin_st4_360p30fps.yuv,assassin_st4_360p30fps.yuv
v205_avc_3B/assassin_st4_360p30fps_31.264,v205_avc_3B/assassin_st4_360p30fps_31.264
AVG: 36.44298,AVG: 0.92902
36.28194,0.90306
36.30874,0.90338
36.30506,0.90342
36.21654,0.90335
36.17892,0.90317
36.05531,0.90479
35.98459,0.90416
36.01000,0.90480
36.04544,0.90482
35.98782,0.90449
35.84478,0.90504
35.89675,0.90591
35.95164,0.90632
35.93042,0.90625
35.85362,0.90515
35.86718,0.90602
35.93868,0.90620
35.94075,0.90607
35.81917,0.90462
35.89868,0.90610
35.93477,0.90604
35.98207,0.90604
35.85157,0.90466
35.92624,0.90557
35.99516,0.90662
35.99416,0.90620
35.92488,0.90533
35.96215,0.90563
35.99268,0.90624
36.01785,0.90611
35.89851,0.90476
35.98418,0.90586
35.98125,0.90598
36.03454,0.90602
35.89819,0.90384
36.12895,0.90987
36.10032,0.90883
36.12021,0.90937
35.85719,0.90284
35.82850,0.90279
36.19961,0.91185
35.72491,0.90170
35.68088,0.90048
35.73706,0.90196
36.15193,0.90875
35.77935,0.90189
35.81152,0.90501
36.33649,0.91445
36.30904,0.91392
36.27348,0.91684
36.26342,0.91850
36.19171,0.92086
36.76534,0.93188
36.29886,0.92279
36.63005,0.93053
36.50642,0.92593
36.96326,0.93440
37.32539,0.93470
37.20981,0.93203
37.29921,0.93371
36.99870,0.93132
36.86947,0.93054
36.64800,0.92713
36.66365,0.92788
36.78301,0.92917
36.65725,0.92766
36.54676,0.92604
36.52626,0.92563
37.03096,0.93132
36.77097,0.92812
36.55859,0.92426
36.56467,0.92418
37.08092,0.93254
36.48500,0.92184
36.94257,0.93083
36.77339,0.92779
36.79654,0.92330
36.65269,0.92317
36.33519,0.91573
36.56766,0.92146
36.56829,0.91817
36.27407,0.91523
36.09106,0.90961
35.96540,0.90673
36.20589,0.90997
36.11500,0.91026
35.93006,0.90597
35.79267,0.90724
36.06900,0.91080
