PSNR_YYUV,SSIM (precise)_YYUV
assassin_st4_360p30fps.yuv,assassin_st4_360p30fps.yuv
v205_avc_3B/assassin_st4_360p30fps_37.264,v205_avc_3B/assassin_st4_360p30fps_37.264
AVG: 32.65759,AVG: 0.87512
32.98152,0.84519
32.98716,0.84507
32.99559,0.84520
32.87114,0.84464
32.87926,0.84494
32.53206,0.84580
32.49253,0.84534
32.52318,0.84581
32.59847,0.84628
32.49138,0.84564
32.35329,0.84638
32.35163,0.84733
32.47599,0.84882
32.47295,0.84942
32.38694,0.84809
32.45287,0.84930
32.48167,0.84954
32.48242,0.84962
32.40368,0.84771
32.44198,0.84934
32.47082,0.84961
32.46175,0.84875
32.41162,0.84808
32.43126,0.84821
32.46346,0.84881
32.45959,0.84881
32.37327,0.84783
32.45964,0.84899
32.44712,0.84895
32.46725,0.84892
32.44110,0.84782
32.48351,0.84903
32.47252,0.84899
32.47478,0.84853
32.38665,0.84618
32.48135,0.85228
32.46262,0.85145
32.49184,0.85252
32.29811,0.84281
32.27026,0.84212
32.52718,0.85423
32.18469,0.84207
32.10039,0.84024
32.19279,0.84306
32.55992,0.85353
32.14294,0.84248
32.30916,0.84996
32.72803,0.86123
32.71192,0.86079
32.49799,0.86212
32.56817,0.86686
32.50124,0.86796
32.91040,0.88003
32.45718,0.86530
32.75715,0.87640
32.77650,0.87420
33.08212,0.88521
33.50712,0.88530
33.42333,0.88219
33.52055,0.88446
33.24053,0.88202
33.15604,0.88118
33.00927,0.87684
33.04396,0.87797
33.06540,0.87834
32.92726,0.87502
32.82925,0.87245
32.82096,0.87262
33.25288,0.87863
33.10139,0.87574
33.00022,0.87196
32.95662,0.87108
33.31681,0.88104
32.99925,0.86964
33.24680,0.87950
33.19487,0.87661
33.25849,0.87127
33.08743,0.86976
32.85083,0.86087
33.03175,0.86672
33.01004,0.86207
32.75138,0.85635
32.45543,0.84568
32.44742,0.84326
32.66621,0.84789
32.53403,0.84642
32.34753,0.83790
32.26411,0.84259
32.44266,0.84602
32.22500,0.83781
32.15131,0.83689
32.22054,0.84019
32.34557,0.84276
32.29404,0.84466
32.05777,0.83426
32.12823,0.83823
32.41237,0.84543
32.12816,0.83719
32.07309,0.83281
32.19592,0.83610
32.58291,0.84828
32.29092,0.84103
