PSNR_YYUV
C:\Work\Kuaishou_new\assassin720p\assassin_st4_720p30fps.yuv
C:\Work\Kuaishou_QP\assassin720p\assassin_st4_720p30fps_3M.264
AVG: 41.46236
45.25289
45.18882
45.10878
44.43695
43.98476
44.36034
44.35633
42.97997
42.23664
41.58327
40.22960
40.45381
40.80555
41.38151
42.46708
42.71415
43.24076
43.14420
42.74850
43.35148
43.74712
43.68859
43.33213
43.82901
44.17133
44.48700
44.56595
44.78329
44.82181
44.98566
45.02768
45.13307
45.12108
44.97278
44.60185
45.25885
44.84586
44.78088
44.75052
44.43327
43.66124
44.01987
43.02538
43.37048
43.08393
44.23240
43.20358
44.37615
44.03318
43.24930
43.14664
44.05474
42.78693
42.83469
43.15353
44.14150
43.89904
43.25828
43.20708
43.88231
47.83110
45.88227
44.77568
45.01403
44.88397
44.76802
43.85216
43.96050
43.89711
43.97729
43.67796
43.72037
42.82076
42.90294
42.82784
43.02399
42.46878
43.42461
42.01363
42.70016
41.82313
42.88731
42.33928
41.65996
41.85239
41.93307
42.37674
42.10001
41.45604
42.06993
41.97798
41.29961
40.91990
41.80962
41.24810
41.29478
40.78807
40.90639
40.66322
41.45945
40.92262
40.88058
41.84721
40.86202
40.90807
40.55043
43.06884
41.53656
41.54277
42.47577
42.84182
42.81280
42.18457
42.39465
42.61255
42.74846
42.77408
42.82736
42.94747
42.17521
46.20691
45.39890
45.28878
44.88129
44.72023
44.46456
44.56432
44.22741
44.06679
44.12427
44.05912
44.10626
43.79632
43.91545
43.77129
43.84205
43.55670
43.62423
43.55121
43.55106
43.34429
43.47595
43.28391
43.55352
42.69577
42.96207
42.82269
42.59517
41.82203
42.26702
41.45185
42.09507
41.77694
41.73527
41.22716
43.16165
43.17664
42.32118
42.32951
42.67419
43.76675
43.15304
43.22691
42.45703
43.54473
43.05588
43.49857
42.44638
43.53777
43.19050
43.22998
42.13794
43.70959
42.86720
43.34208
42.16394
43.92982
42.39788
42.40226
41.51377
46.56515
44.78942
45.03183
44.59927
44.61700
44.64513
44.55585
44.35311
44.28925
44.33616
44.09807
43.93169
43.92349
44.04671
43.89844
43.78260
43.74004
43.03589
42.48465
41.43869
41.86720
41.28785
41.08601
41.74096
41.57193
41.53411
41.00034
41.23569
41.05621
42.14497
41.10107
41.35428
41.17656
42.84737
41.47024
41.88667
41.38597
43.90846
42.94389
43.76854
43.39874
43.49516
43.60091
43.62006
43.26119
43.65389
43.76868
43.85761
43.81508
44.00215
44.00639
44.00104
43.96043
43.96035
44.10179
44.14818
44.03111
44.07991
44.15551
43.60702
47.13751
46.70204
46.27057
45.97395
45.58174
45.61335
45.47220
45.44131
45.21782
45.29632
45.24342
45.09793
42.67666
43.23776
43.48244
43.74010
43.77402
43.86623
43.87986
43.91951
43.88727
43.93761
43.92437
43.90051
43.81308
43.91640
43.90561
43.90384
43.78605
43.87500
43.88139
43.85412
43.72231
43.22514
43.25546
42.42167
42.69995
43.45886
42.83163
42.87935
44.13787
44.13342
43.93101
44.51252
44.42697
44.48187
44.59424
44.59800
44.65561
44.72766
44.80591
44.77982
44.76997
44.79375
44.88239
45.00419
44.84272
44.99109
44.93759
44.59440
47.88347
47.53009
47.23119
47.07232
46.73272
46.74010
46.65170
46.53413
46.34258
46.32069
46.32012
46.30749
46.14611
46.18158
46.16120
46.13001
46.03694
46.04399
46.00964
46.01302
45.84515
45.89558
45.86771
45.77415
45.48416
45.41046
44.83868
44.81858
43.81207
43.26782
43.59158
42.39938
42.74585
43.32102
45.06754
43.38875
44.61954
45.49899
45.78980
45.28287
45.35564
45.39685
45.46955
45.23203
45.24752
45.28793
45.08978
44.58684
44.87303
44.90680
44.80462
44.07229
44.65834
44.56471
44.08136
43.53886
43.93238
44.37405
43.24601
44.23841
47.00028
43.30462
43.82327
43.93793
45.03355
44.95327
44.72544
45.36922
44.88085
45.29352
45.12528
45.40893
45.07189
45.32106
45.23393
45.40026
45.20089
45.38796
45.33079
45.44204
45.26166
45.42106
45.35354
45.46133
45.30463
45.46926
45.47903
45.59542
45.47665
45.57993
45.54365
45.59738
45.52065
45.65265
45.62767
45.72444
45.63276
45.71398
45.76077
45.87670
45.79619
45.94029
45.89462
46.00639
45.88792
46.01276
45.97345
45.87700
45.68710
45.84084
45.80818
45.84529
45.79301
45.85796
45.81379
45.82477
45.73035
45.75858
45.77561
45.51865
46.89098
44.46968
44.17190
43.23796
45.33418
43.75554
44.41936
43.36575
45.44746
44.64832
44.91752
45.37309
45.46294
45.56423
45.33712
44.94442
45.27252
45.45745
45.41330
45.23219
45.45118
45.63168
45.49444
45.36814
45.44083
45.63020
45.54720
45.46182
45.57459
45.80138
45.64087
45.48956
45.65846
45.88134
45.96514
45.99031
46.07785
45.98500
45.86334
45.77414
45.91426
45.99811
46.00713
46.01583
46.07703
46.12709
46.16051
46.14496
46.21254
46.22524
46.27536
46.22058
46.29787
46.33483
46.38687
46.32970
46.43406
46.40517
46.24336
45.88077
49.46295
49.04011
48.91830
48.53408
48.54290
48.44092
48.37959
48.17653
48.23820
48.11931
48.10107
47.90705
47.91881
47.92214
47.87445
47.75467
47.78114
47.71363
47.52062
47.18240
47.32187
47.53339
44.27032
45.31158
45.51392
46.02057
45.77239
46.04882
46.00124
46.24741
46.09050
46.19678
46.27798
46.34048
46.28645
46.35990
46.31752
46.37630
46.28443
46.28259
46.25360
46.18886
46.00937
46.13381
46.16060
46.00160
45.66708
45.79065
45.38365
44.89888
44.35044
44.35248
44.74938
43.24527
43.70636
42.75180
44.28385
42.77388
44.19039
43.83112
46.90595
44.42497
44.35609
43.89508
43.97530
43.96103
43.35232
43.36927
43.50060
43.90384
43.77756
42.74830
43.06491
44.22945
43.49235
43.94705
43.68164
44.67833
44.16666
44.07481
44.00505
44.51454
45.65903
45.61161
44.58107
44.88274
44.75193
45.67558
45.19835
44.92141
45.77846
45.35209
46.14882
45.90100
45.88692
44.96799
45.71055
45.22146
45.12064
46.46815
46.16498
44.99306
44.57735
45.93044
45.79110
44.54842
44.57961
46.11678
46.04930
45.06870
45.05916
44.74869
44.02264
44.06697
44.55564
44.58683
44.30547
44.20607
44.08665
44.52171
47.32648
45.12910
43.69718
43.80820
44.26383
45.09833
45.04128
44.21479
44.83553
44.55006
44.25489
44.16513
43.19050
43.60930
43.58149
42.85294
43.11629
42.82398
43.55499
42.68266
43.12132
42.91805
44.17830
44.03107
44.02520
44.34805
45.34020
44.29757
45.06872
45.46795
45.58290
45.03650
45.00452
45.20823
45.10423
44.93179
44.94865
44.94407
44.74816
44.19423
44.32501
44.55101
44.27145
43.55626
44.46789
43.91946
44.41911
44.99416
45.09626
45.46492
45.49886
45.60221
45.62830
45.80567
45.71933
45.77640
45.67991
45.85092
45.28578
44.89950
48.59785
47.44804
47.38960
47.28645
47.21860
47.11123
47.15637
46.75069
46.86955
46.67780
46.79598
46.52123
46.51788
46.39374
46.39986
46.50631
46.30450
46.46138
46.29490
46.40424
46.23482
46.31952
46.20010
46.24435
46.01929
46.12739
45.95724
45.95135
45.73765
45.66757
45.56630
45.59545
45.37009
45.03060
45.19959
44.90715
44.87693
44.41208
43.85077
42.99099
43.46194
42.56396
43.02158
42.79871
42.75341
42.71710
42.72838
42.56812
41.90300
41.82190
43.40239
41.99419
42.73362
42.37019
44.66977
44.27149
44.64844
44.44166
44.53114
44.69921
47.66800
46.01762
46.59763
46.29685
45.82990
45.74271
45.55914
45.61234
45.31157
45.19996
44.94279
45.06994
44.72479
44.54077
43.97408
43.67711
43.23482
42.27350
41.91319
43.39289
43.52646
43.14776
43.07665
42.80367
44.61444
44.00079
44.60005
44.42960
44.50409
44.63795
44.67403
44.65388
44.34331
44.53293
44.45795
44.44156
45.16371
45.20727
45.17578
44.79273
44.70642
45.01811
45.09061
44.74782
44.68975
44.65479
45.05185
45.19835
45.09026
45.19455
45.12804
45.22385
45.12559
45.23968
45.19880
45.31053
45.20710
45.32176
45.28228
45.06281
48.48529
48.29052
47.98314
47.73831
47.17022
47.27814
47.37714
47.35347
47.11609
47.14028
47.06284
47.09234
46.91086
46.74590
46.88564
46.91208
46.73286
46.80960
46.73026
46.74926
46.56946
46.66639
46.55007
46.59981
46.41999
46.37789
45.90009
46.15162
45.73151
45.60856
45.41895
45.61239
45.66746
45.89091
45.59823
45.91131
45.60573
45.85738
45.83218
46.05289
45.80328
45.96359
45.89486
46.00436
45.82921
45.93366
45.94379
46.08255
45.90754
46.03928
45.98264
46.07069
45.92823
46.02313
46.01660
46.08223
45.94885
45.94551
45.93439
45.67848
48.75922
48.46273
48.27791
48.22652
47.96788
47.91230
47.79084
47.70969
47.56482
47.59991
47.51201
47.54775
47.32771
47.41240
47.28754
47.12937
46.97803
47.08131
46.94996
47.03122
46.88863
47.04369
46.92189
46.94540
46.87409
46.91923
46.86012
46.90131
46.82028
46.88835
46.80672
46.86325
46.73151
46.83761
46.75595
46.76701
46.71173
46.81766
46.79085
46.87661
46.77124
46.90548
46.79687
46.92894
46.79282
46.89439
46.87193
46.95690
46.87770
46.96336
46.94313
47.01270
46.95129
47.05804
47.01798
47.09369
47.02937
47.10751
47.07781
46.84387
49.68279
49.39455
49.06455
49.16851
49.07142
48.99541
48.90440
48.86047
48.71300
48.72319
48.65990
48.65158
48.53768
48.54897
48.45130
48.31726
48.06625
48.15150
48.18687
48.09867
47.88956
47.26297
45.75863
44.24252
44.11688
43.81186
44.19959
43.04014
44.17379
44.26889
43.02077
43.39074
44.05658
44.68545
43.20555
44.00346
43.71117
44.20879
43.59335
43.49539
43.59527
44.29522
43.64754
44.49545
43.63028
43.73328
44.29142
45.36556
45.62202
44.46344
45.04897
45.18532
44.94736
44.21765
44.71143
44.52730
44.50539
43.64748
42.77023
44.51281
46.40340
44.28621
43.11926
43.61962
43.55957
43.93127
43.72825
42.41211
43.10164
43.10989
43.09116
44.92041
44.88779
45.09733
44.97300
44.30035
44.29134
44.39491
43.68079
44.28398
44.12364
43.31345
43.59284
43.16056
43.28865
42.02382
41.95328
41.48640
40.54632
40.90563
40.48539
41.28291
40.21931
40.98754
40.31130
42.06721
42.39880
43.03027
43.33969
43.01125
42.71788
42.86148
42.67286
42.53739
41.94824
41.34147
41.51403
40.50072
40.61495
41.27758
41.24247
40.76456
42.11329
42.98196
42.81370
