PSNR_YYUV
46.06338
46.13970
46.14002
46.11648
46.05840
46.14433
46.15786
46.16864
46.15935
46.21886
46.22199
46.23306
46.18266
46.25042
46.24418
46.22610
46.19769
46.31718
46.29670
46.31351
49.41299
49.08440
48.79306
48.59238
48.32160
48.29433
48.20446
48.10254
47.94754
47.97088
47.93745
47.86167
47.73914
47.74483
47.70801
47.63548
47.50907
47.53965
47.50345
47.44360
47.26892
47.32099
47.24645
47.18508
47.04295
46.77365
46.52077
46.38707
46.01452
46.22840
46.10255
46.26751
45.93969
46.38937
46.39027
46.52815
46.33050
46.55785
46.52639
46.61815
46.56015
46.71555
46.65680
46.71700
46.62494
46.70632
46.70946
46.74912
46.68948
46.82908
46.81053
46.84312
46.74796
46.86131
46.84541
46.86754
46.80838
46.77290
46.76376
46.85702
49.67283
49.26504
49.09609
49.05601
48.81493
48.75096
48.54603
48.55973
48.34351
48.36415
48.30766
48.25733
48.11946
48.17960
48.08958
47.91218
47.84242
47.85941
47.80524
47.84029
47.76669
47.80789
47.76273
47.77193
47.72506
47.76817
47.75795
47.74845
47.69218
47.71808
47.70441
47.69688
47.60997
47.66006
47.62598
47.65486
47.62043
47.70428
47.71502
47.72673
47.67780
47.72031
47.68994
47.68242
47.66553
47.74570
47.76123
47.78394
47.79216
47.84105
47.88895
47.89484
47.92023
47.92326
47.95311
47.93950
47.95163
47.97182
47.99775
48.01232
50.49509
50.14091
49.96177
49.90969
49.83302
49.71035
49.64533
49.56535
49.50490
49.46689
49.43048
49.35843
49.31157
49.25301
49.21322
49.11064
49.01001
48.99944
48.99203
48.93744
48.88422
47.84815
46.36073
45.84529
45.32906
45.17202
44.73709
44.67730
44.75657
44.90439
44.92885
44.94849
45.29509
45.10771
44.82027
45.19284
45.02735
44.67522
44.94477
44.59091
44.87018
44.63931
44.95586
44.78794
45.23457
45.22240
45.66577
45.58911
45.94601
45.61744
45.88033
45.83706
45.66957
45.25497
45.56799
45.26856
45.28576
44.56937
44.38427
45.22335
47.32932
45.09817
44.71047
45.40140
45.25106
44.65002
44.52763
43.55701
44.02946
44.05438
43.99931
45.92776
45.89272
46.06277
45.95655
45.87268
45.91892
45.53836
45.25866
44.89550
44.84720
44.54998
44.54478
44.52324
44.22691
43.65477
43.66525
42.47665
41.71268
42.41760
42.06404
41.77828
41.54956
41.81288
41.78218
42.47365
43.26054
43.95105
43.94392
43.88351
43.70308
43.72175
43.56979
43.38539
43.16557
42.96355
42.49407
42.38821
42.77922
42.97233
42.96409
43.22663
43.43913
43.46641
43.49674
43.43047
43.57635
43.52104
43.39188
43.42220
46.82812
45.07216
44.83231
44.67201
44.38396
44.13899
44.22639
44.26064
44.15108
42.79710
42.23884
41.81136
41.45764
41.09015
41.91008
41.63847
42.10114
42.18587
42.31320
42.94894
42.43812
42.84775
42.94106
43.06394
43.63832
44.09816
44.20695
44.01419
44.10392
44.33025
44.01635
43.59673
43.96330
43.33382
43.13153
42.80218
42.50276
42.51127
42.60037
42.60564
42.19212
41.89826
42.83094
42.83991
42.29990
42.25133
42.10877
42.60485
42.28509
42.05731
41.85738
41.56831
41.39477
41.62831
41.34380
41.18729
41.06807
41.35835
40.99453
41.16850
43.80125
41.66047
41.23396
40.74860
40.13953
41.64318
41.42671
41.63805
41.66310
41.77294
41.44216
41.53256
42.01022
41.95903
42.20231
41.90825
41.89031
41.76454
41.35956
41.37593
40.27103
40.37826
40.31355
40.56423
41.05219
41.34563
41.64161
41.98820
41.60537
42.07914
42.52609
42.43579
42.35165
42.59359
42.45106
42.39829
42.12078
42.37667
42.31371
42.23367
41.89227
41.86433
43.53332
40.55542
40.14057
40.04218
40.68087
40.52519
41.04229
41.88066
42.17173
42.44603
42.53505
42.40861
42.60052
42.93788
43.19634
43.13737
42.89371
43.00428
46.02319
44.20403
44.12094
44.00628
44.03931
43.69542
43.39828
43.65323
43.40000
43.16372
43.15319
42.88065
42.33627
42.25570
42.62631
42.53708
41.96796
41.93651
41.98574
41.85007
42.67735
42.64690
41.83469
41.73867
41.48263
42.86708
42.86908
42.48846
42.42657
42.48982
42.57278
42.79117
42.81102
42.49058
42.34010
42.37667
42.36938
42.96888
43.00070
42.98553
42.23605
41.93726
42.30027
42.30141
42.30068
42.20259
41.75072
41.69313
42.24629
42.25763
41.90707
42.12780
41.99554
42.00164
42.21027
42.88749
42.88880
42.53173
42.57219
42.60870
44.93339
43.21171
43.14629
42.84565
42.73030
42.04521
41.67671
42.04685
42.73433
42.55877
42.05561
42.04590
42.04493
42.09052
42.23281
42.44492
42.46558
41.94022
41.78298
41.59342
41.65834
41.93768
41.78295
41.58512
42.10302
41.83140
41.51177
41.36713
41.32952
41.44459
41.45193
40.88723
40.84484
40.86365
40.86740
40.77639
41.22958
40.94373
41.36226
40.94576
41.66663
41.69267
41.37328
42.15325
41.90474
42.18264
41.43991
42.15579
41.88750
41.80831
41.17490
41.39053
41.12965
41.73955
41.71962
42.22780
41.81191
42.28057
41.85002
42.12483
43.87959
42.13562
42.02356
41.99683
42.18129
42.33324
42.05383
42.18046
42.24556
42.25262
42.30637
42.31168
42.19220
42.13281
42.13378
41.94398
41.57103
42.12532
41.92804
41.49089
42.01191
41.45295
42.30831
42.10033
41.63793
42.25283
42.25005
41.69048
42.32467
41.70087
41.93966
42.21120
41.89463
41.50896
41.19653
41.55259
41.31504
41.18418
41.02382
41.11918
40.86287
40.82281
40.77495
41.00602
40.88873
40.73907
41.17434
41.17487
41.87998
43.98331
42.41581
42.37754
41.29342
41.59605
41.94100
42.28111
42.30886
42.31028
41.30822
41.28255
42.77822
42.04873
42.03173
42.71019
42.61816
42.27286
42.28314
41.52367
41.52365
41.59985
42.04585
42.02949
42.11745
42.08797
42.25359
42.20684
42.60760
42.54596
41.96504
42.01857
42.23675
42.24497
41.87484
41.89266
41.93895
42.84956
42.76653
42.21157
42.85457
42.65226
43.27958
43.30280
43.19485
43.15749
43.44895
43.40490
43.32043
43.34476
43.35783
42.96298
42.68865
43.10138
43.09805
42.85755
42.97590
43.06663
43.17044
43.47924
44.77040
43.61976
43.57170
43.46838
42.77399
42.82145
42.66917
42.73805
43.20686
43.14136
42.84186
42.74514
45.41198
44.18615
44.21262
44.19906
43.63060
43.53297
43.62796
44.13880
44.13370
43.51258
43.71344
43.76209
43.73671
42.86907
42.67126
43.06835
43.63569
43.53793
42.89528
43.01537
42.78950
42.72011
43.22664
43.15949
42.55244
42.51170
42.38436
42.58903
42.88237
43.57649
43.62097
43.61691
42.91083
43.37791
42.80687
42.85857
43.03251
42.86024
42.31506
42.52384
42.54868
42.17369
41.80767
42.34132
42.22070
41.57164
41.68365
41.65290
42.03211
42.11304
42.39308
42.97082
42.93192
42.38138
42.40546
42.65459
43.01514
43.89509
43.86526
44.08293
45.58926
44.47351
44.46024
43.42678
43.67798
43.43214
44.12393
44.14925
43.66188
43.52728
43.73249
44.33131
44.27542
43.73002
43.71248
43.30410
42.16447
44.87139
44.94742
42.88597
42.65496
42.76944
42.85611
43.17859
43.20236
42.75970
42.88004
42.95360
43.39629
43.36674
42.84935
42.64099
42.67589
43.17353
43.16767
42.98930
43.12111
43.30981
43.59130
43.79665
43.81699
43.36671
43.24068
43.42046
43.42125
42.52060
41.79429
41.33603
42.21188
42.21944
41.39393
41.37957
41.42622
41.92749
41.92152
41.72641
41.43875
41.36493
41.44093
42.11212
44.08498
42.63130
42.58304
41.93209
42.07071
42.06377
41.95629
41.88243
42.53511
42.50026
41.82064
41.88683
41.96539
42.62259
42.59047
41.82472
41.86084
42.01231
41.91031
41.84525
42.07572
42.78805
43.26812
43.32367
43.29749
42.44829
43.45374
43.44422
43.14350
43.17837
43.16853
43.16471
43.17440
42.97634
43.53232
43.34568
42.56219
42.75434
43.15218
43.11763
42.80472
42.82795
42.61330
42.16789
42.33082
42.26154
42.20409
42.07552
42.30796
42.25286
42.26578
41.96222
42.35626
42.00203
42.46443
42.17423
42.73261
42.74364
42.77969
43.03439
44.84883
43.20033
42.74732
42.58590
42.74904
42.64159
42.86716
42.85943
42.83115
42.69219
42.72139
42.37141
42.69653
42.41410
42.60499
42.61706
42.52407
42.06291
42.28346
42.18344
42.19904
42.29531
44.05704
44.02802
42.49807
42.85855
42.72834
41.88323
41.74617
41.61361
41.54907
40.66645
40.57040
40.01302
40.13260
40.11666
39.90265
39.93618
40.24280
40.23149
40.43560
40.06237
40.43984
40.55392
39.93879
40.58732
40.55893
40.06084
40.91860
40.65891
40.24279
40.84414
40.42930
39.89397
40.53008
40.27110
40.64215
40.63032
40.33289
40.84055
42.86408
42.35870
40.07835
40.46334
41.48602
42.51124
42.46040
42.47752
42.71181
42.76184
42.24155
41.98085
41.91354
41.93698
42.10760
42.37183
42.48663
42.71939
43.08485
42.90710
43.53088
43.47890
43.86943
43.80911
43.83850
43.38116
43.50690
43.11100
42.69930
42.92435
42.56252
42.01692
41.85024
41.73610
41.68436
41.66361
41.86586
42.48969
42.99112
42.96617
42.96474
42.88070
42.51357
42.27058
42.27955
42.06997
42.23106
42.05945
42.40446
42.54204
42.58409
42.67254
42.95475
43.13750
43.33860
43.13402
43.34398
43.33025
43.28214
42.84271
45.39812
43.05601
42.61507
42.79041
42.51040
42.67424
43.17869
43.05855
43.72496
43.60065
43.68726
43.49888
43.63234
43.49553
43.69569
43.14468
43.40199
43.42996
43.01085
43.06916
43.59400
43.67313
44.07158
44.02768
44.02055
43.66308
43.14738
43.25787
43.53653
43.92422
44.02511
43.90524
44.04468
44.03394
44.02600
43.83945
44.05637
44.05474
44.00329
43.84657
44.03774
44.00280
44.08464
43.74269
44.08240
43.96469
43.93109
43.50332
43.79849
43.43818
43.26227
42.82485
42.69791
42.29816
42.65076
42.92101
42.93158
42.35210
43.33836
43.28598
45.84425
45.60179
45.18414
45.20046
44.61628
44.88348
44.43129
44.32325
43.85555
43.49458
43.40622
43.82483
44.31459
44.53972
44.32724
44.39169
43.75414
43.58519
43.18031
43.36987
43.80926
43.87381
44.54115
44.59818
44.74296
44.29724
44.46518
44.21291
44.16046
43.75877
43.80078
43.65591
44.03069
44.12932
44.47306
44.62000
44.54381
44.30754
44.29235
43.69550
43.94865
43.95051
43.05100
43.14504
43.53268
43.15471
43.42327
43.33389
43.60689
43.18391
43.70888
43.37559
43.55360
42.92284
43.84311
43.43857
43.76324
43.15208
43.74163
43.26370
45.77516
43.49981
44.09610
43.81065
44.02929
43.55453
43.53159
43.90246
43.63448
43.73459
43.28858
43.79942
43.54197
43.81295
43.32031
43.84485
43.64630
43.85818
43.32822
43.89384
43.55727
43.38830
42.98687
43.21434
42.79912
42.89896
42.43353
42.32309
41.27834
41.87712
42.74197
43.06282
43.75830
44.17536
44.53054
44.37536
44.58315
44.38597
44.79365
44.61972
44.90376
44.57475
44.99738
44.87830
44.85075
44.49858
44.92888
44.65345
44.64939
44.20735
44.30214
43.96571
43.97770
43.55576
43.24919
43.29758
43.17242
43.20290
43.18396
44.48425
46.27163
45.13232
45.12865
45.16795
45.16679
44.95991
44.94250
44.58134
44.44235
44.13717
44.08543
44.57809
45.13314
44.98814
45.62494
45.57384
45.70296
45.42426
45.84937
45.47411
45.66620
45.27849
45.61325
45.08544
44.97176
45.06667
44.93951
45.65045
45.71098
45.86830
45.38410
45.40729
45.18856
45.10067
44.94616
45.52555
45.56514
45.90911
45.43571
45.93420
45.54358
45.73122
45.30894
45.49768
45.30660
44.93496
44.80721
44.71794
44.86427
44.59029
44.41418
44.27458
43.99738
44.04651
43.99766
44.16953
43.90686
44.03448
44.05206
43.86080
46.34808
44.71124
44.74315
45.41929
45.26948
44.90781
44.37580
44.16080
44.33077
44.15617
44.81816
45.12540
45.24463
45.45885
45.45918
45.37510
44.87461
45.03992
44.81461
44.43974
44.44563
44.17696
44.18014
44.17589
44.24716
44.10377
44.22393
45.11706
44.82315
44.71900
45.12711
44.99439
44.98880
44.94961
45.00485
45.56908
44.74022
45.16601
45.19485
45.44426
45.03537
45.61608
45.18233
45.38888
44.90179
45.10278
44.85802
44.59052
44.82127
44.97411
45.46969
45.74567
45.91275
45.93022
45.83279
45.46976
45.69965
45.48605
45.54159
45.22758
47.94868
46.15202
46.44085
46.45651
46.75916
46.79980
46.64088
45.94714
45.88758
45.78461
45.98053
45.73433
45.97915
45.75983
46.01726
45.79329
45.73065
45.26907
44.93508
44.77120
44.77053
44.97641
44.75720
44.68250
44.87717
45.39544
45.26430
45.78201
45.70068
45.94166
45.51941
45.97142
45.78094
45.93160
45.58697
46.08966
45.83506
45.99694
45.47437
46.03119
45.74686
45.87003
45.30164
45.25877
44.97007
45.01459
45.26773
44.99727
45.44199
45.36514
45.82771
45.83415
45.85800
45.48781
45.75931
45.61085
45.91141
45.55364
45.66091
45.54751
47.61987
45.94758
45.92900
45.25067
44.77019
45.35375
45.44455
45.86982
45.85577
45.67939
45.75970
45.47565
45.52399
45.26664
44.70910
44.59149
44.52245
45.18150
45.38249
45.44894
45.64056
45.85324
46.01721
45.54917
45.92714
45.69731
45.72548
45.27282
45.11799
44.85678
44.71822
44.54667
44.43426
44.92409
44.77405
44.72462
44.69433
44.61871
44.90422
45.60129
45.53043
46.04539
45.81875
46.04092
45.56218
46.01237
45.82603
45.81465
45.30277
45.33651
45.08450
44.88346
44.69482
44.61736
44.88144
44.97656
45.02699
45.53659
46.04742
45.91064
48.52185
46.84096
46.72151
46.70536
46.66480
46.25502
46.29993
46.00977
45.94175
46.07933
45.98330
45.15704
45.50483
45.73674
45.46284
45.22178
44.89739
45.11682
44.99553
45.11767
44.82909
44.73830
44.72275
44.88907
44.71575
44.75134
44.22401
44.89156
44.76831
44.57092
44.09697
44.13063
44.26597
44.20457
44.36311
44.35863
44.54490
44.11198
44.33150
44.09051
43.85003
43.85944
43.71369
44.31328
43.93287
43.96726
43.78236
43.85170
44.02687
43.97902
44.43639
44.19186
44.24118
44.51487
44.39653
44.39935
44.45465
44.40879
44.17398
44.67545
47.48032
45.93097
45.76447
45.91904
45.90173
45.78191
45.47171
45.31339
45.08838
44.95300
45.11274
45.22238
45.68763
45.60577
45.91844
45.90988
45.81573
45.21157
45.08133
44.78542
44.98818
45.38596
45.40652
45.96351
45.85044
45.90119
45.51403
45.43496
45.15170
44.75925
44.69886
45.35962
45.32851
46.00599
45.67941
45.78669
45.22459
45.17329
44.77928
44.73957
44.70076
44.70642
44.68287
44.83624
45.29612
45.37777
45.15465
45.46810
45.31279
45.36564
44.98940
45.15573
44.85118
45.17263
45.40425
45.64300
46.20903
46.22002
46.11022
46.07542
48.82129
48.00129
47.76758
47.25553
47.06105
45.83172
45.32074
45.26995
45.03584
44.90902
44.80532
44.80870
44.88710
44.80571
44.64294
44.44938
44.67095
45.72588
45.54974
44.67318
44.41159
45.03556
45.39732
46.02604
46.39574
46.42300
46.43938
46.18638
46.56660
46.50284
46.59080
46.06734
46.38141
45.94063
45.92170
45.53045
45.23151
45.29002
45.29704
45.34946
45.25126
45.87434
45.93516
46.14244
45.95915
46.21220
45.78663
46.20501
46.12078
46.36605
45.87000
46.04169
45.85152
46.17513
45.54013
45.53408
45.23991
44.69946
44.69267
45.37767
47.30808
45.91747
45.72604
45.47465
45.68957
45.62766
45.39139
44.84696
44.64703
44.79070
44.59827
44.48404
44.33096
44.37132
44.27766
44.41945
44.22601
44.08761
44.47943
44.79918
45.31103
45.33902
45.76409
45.92762
46.00075
46.14844
45.73869
46.16494
45.84428
46.06580
45.74564
46.12479
45.94588
46.28038
45.85545
46.31897
46.19548
46.45094
46.07792
46.57922
46.27336
46.55067
46.07964
46.58347
46.23036
46.36928
45.91570
46.21000
45.92243
45.22669
47.93808
47.68081
47.28506
47.25393
47.15311
46.98326
46.85961
47.16180
47.18201
47.69774
48.60057
47.80871
47.77201
47.78731
47.79622
44.00025
44.94138
44.92057
44.62433
45.06657
44.90593
44.55449
44.53640
43.99986
43.94637
44.33837
44.11012
44.33451
44.56146
44.34990
44.37004
44.18710
44.19634
44.11309
43.66276
44.04453
44.06421
43.92959
43.99225
43.88305
43.47153
43.94561
43.52661
43.83704
43.47704
43.95965
43.66805
44.05146
43.93059
43.60087
44.00840
43.59311
43.99052
43.76335
43.81613
43.81802
43.56661
43.68596
43.89475
43.77987
43.80626
43.57914
43.17083
43.54256
43.24255
43.58924
43.22654
43.71339
43.70565
43.50877
46.31150
43.93803
43.90499
43.51326
43.75834
43.44902
43.78725
43.51264
43.92924
43.57285
43.85745
43.50388
43.87243
43.53426
43.78618
43.41242
43.85617
43.67912
43.84518
43.85761
43.76004
43.40229
43.66068
43.35983
43.65665
43.52495
43.69577
43.80730
43.80878
43.17891
43.74767
43.76843
43.54419
43.47171
43.03411
42.83371
42.91940
42.67789
42.98652
42.73970
43.25975
43.03991
43.54513
43.66491
43.65150
43.61095
43.59516
43.73186
44.11221
44.11183
43.51685
43.91831
43.53596
43.37326
43.64169
43.36079
41.85999
42.91167
42.78079
42.90145
46.51608
46.44521
43.91885
43.48767
43.84204
43.77418
43.46611
43.44338
43.60978
43.77673
44.00200
44.38553
44.38890
44.36576
44.36951
44.38389
44.41580
44.74692
44.69370
44.56956
44.81762
44.75486
44.74031
45.02427
45.19810
45.71167
45.70143
45.11321
44.91848
45.63334
45.69088
45.17864
45.16676
45.21863
45.58012
45.58949
45.29404
45.30548
45.42126
45.63014
45.59321
45.50221
45.50362
44.92192
44.83192
44.85271
45.12226
44.92187
45.08780
45.03646
44.96559
44.63815
45.06413
44.72652
45.19764
44.93119
45.19910
44.93002
45.37431
45.27130
47.45817
46.27798
46.08768
46.03987
45.98029
45.71071
45.56459
45.03923
45.27959
45.01781
45.04585
45.22549
45.09194
45.03166
44.92780
44.51496
44.85117
44.48447
44.99441
44.85793
44.84793
44.32655
44.51914
44.41526
44.44453
44.57258
44.53625
43.99453
44.02234
44.07597
44.01186
43.91539
44.22239
44.16351
44.73089
44.80024
44.80667
44.80516
44.03257
43.82220
44.08638
44.09151
44.25164
44.25715
43.97834
43.92324
43.55631
43.01999
43.39013
43.04298
43.43888
42.98500
43.37147
43.52079
43.57578
43.83934
43.42033
43.89394
43.90631
43.65973
46.08055
45.77372
43.36641
43.70284
43.60733
43.53740
43.58765
43.61591
43.67913
43.83966
43.69412
43.67931
43.61154
43.82704
43.86786
43.53884
43.51294
44.34813
44.31762
44.72799
44.35025
47.21120
47.27233
44.67135
44.62618
43.70996
43.67616
43.95429
43.99352
43.98477
43.03500
43.12035
43.02856
43.48177
43.40740
43.38730
43.44693
43.46782
43.12029
43.31677
44.16890
44.18502
44.16124
43.28369
42.97635
42.86871
43.07690
43.12721
43.46171
43.37811
42.69138
42.93153
43.03997
43.49408
43.32304
43.61473
43.61851
43.69357
43.41309
43.89743
46.26362
44.55715
44.51591
43.79031
43.65155
43.64855
43.60302
43.63152
44.42876
44.44275
44.39747
43.25710
44.47231
44.49857
44.42826
43.36701
43.82903
43.85968
43.72614
43.70111
43.73539
44.24610
44.25854
44.73898
44.77883
44.77844
44.86143
44.87196
44.61126
44.43592
44.47315
44.23738
44.18808
44.19647
44.22636
44.16837
44.56064
44.57979
44.07888
44.60725
44.61146
44.19201
44.16919
44.48169
44.45686
43.99878
44.01455
44.11549
44.07742
44.19734
44.14204
44.22684
44.46558
44.36918
44.66513
44.58864
44.62104
44.34742
44.08531
44.08665
46.86336
46.77458
44.57122
44.48826
44.25065
44.15762
43.21520
43.55780
43.87801
43.84957
44.16229
44.41093
44.45238
44.25110
44.29914
44.18727
44.31015
43.99598
43.97572
43.94986
44.07101
44.10152
44.39925
44.40774
44.03042
44.20341
44.07317
43.60020
43.42409
43.95464
43.97745
43.96648
43.98756
43.73230
44.20044
44.23102
44.05318
44.35675
44.37317
44.34381
44.32918
44.49395
44.86869
44.86355
44.64659
44.56522
44.22469
44.31015
44.31863
44.27261
44.53331
44.41650
44.57931
44.83900
44.81453
44.48322
44.36556
44.49254
44.58678
44.59969
47.07720
45.36690
45.36382
45.15253
45.04528
43.85842
43.73386
43.37388
42.67276
42.42403
42.16877
42.21788
42.84565
42.24266
41.70830
41.79389
42.23305
42.95696
